Date,CDU,SPD,Grüne,FDP,Linke,AFD,Sonstige
2009-09-02,35,24,11,14,11,0,5
2009-08-26,36,24,12,14,10,0,4
2009-08-19,36,23,12,14,10,0,5
2009-08-12,35,24,12,14,11,0,4
2009-08-05,35,23,12,15,11,0,4
2009-07-29,35,24,11,15,11,0,4
2009-07-22,36,23,11,14,12,0,4
2009-07-15,36,23,12,13,11,0,5
2009-07-09,36,24,11,14,11,0,4
2009-06-30,35,24,12,14,11,0,4
2009-06-23,36,24,11,14,11,0,4
2009-06-17,35,26,12,14,10,0,3
2009-06-10,35,25,12,14,10,0,4
2009-06-03,34,26,11,14,11,0,4
2009-05-27,34,27,10,14,11,0,4
2009-05-20,35,27,11,13,10,0,4
2009-05-12,34,28,10,13,11,0,4
2009-05-05,36,26,9,14,11,0,4
2009-04-29,35,27,10,14,10,0,4
2009-04-21,34,28,10,13,11,0,4
2009-04-15,34,27,10,14,11,0,4
2009-04-08,34,26,10,15,11,0,4
2009-03-31,33,27,9,16,12,0,3
2009-03-24,33,27,10,15,12,0,3
2009-03-17,33,25,11,16,11,0,4
2009-03-10,33,26,10,16,11,0,4
2009-03-03,32,26,11,15,12,0,4
2009-02-25,33,24,11,17,12,0,3
2009-02-17,34,24,12,16,11,0,3
2009-02-10,33,24,11,16,12,0,4
2009-02-04,34,24,11,16,12,0,3
2009-01-27,34,23,12,15,12,0,4
2009-01-21,35,25,11,13,12,0,4
2009-01-14,36,26,10,12,12,0,4
2009-01-07,36,25,11,12,11,0,5
