"Date";"CDU";"SPD";"Grüne";"FDP";"Linke";"AFD";"Sonstige"
"2011-12-07";"35";"26";"16";"3,0";"9,0";"0";"11"
"2011-11-30";"35";"25";"16";"3,0";"9,0";"0";"12"
"2011-11-23";"36";"26";"14";"3,0";"8,0";"0";"13"
"2011-11-16";"34";"26";"15";"2,0";"9,0";"0";"14"
"2011-11-09";"33";"28";"15";"3,0";"8,0";"0";"13"
"2011-11-02";"32";"28";"16";"3,0";"8,0";"0";"13"
"2011-10-26";"31";"27";"16";"3,0";"8,0";"0";"15"
"2011-10-19";"31";"26";"16";"3,0";"8,0";"0";"16"
"2011-10-12";"31";"27";"17";"4,0";"8,0";"0";"13"
"2011-10-05";"31";"28";"17";"3,0";"7,0";"0";"14"
"2011-09-28";"31";"29";"19";"2,0";"7,0";"0";"12"
"2011-09-21";"31";"28";"20";"3,0";"9,0";"0";"9"
"2011-09-14";"31";"29";"19";"4,0";"9,0";"0";"8"
"2011-09-07";"32";"27";"19";"4,0";"9,0";"0";"9"
"2011-08-31";"33";"25";"21";"5,0";"9,0";"0";"7"
"2011-08-24";"32";"26";"21";"5,0";"8,0";"0";"8"
"2011-08-17";"32";"26";"21";"4,0";"9,0";"0";"8"
"2011-08-10";"32";"27";"21";"3,0";"9,0";"0";"8"
"2011-08-03";"32";"26";"22";"3,0";"10,0";"0";"7"
"2011-07-27";"33";"25";"22";"3,0";"10,0";"0";"7"
"2011-07-20";"32";"24";"23";"4,0";"9,0";"0";"8"
"2011-07-13";"31";"24";"23";"4,0";"10,0";"0";"8"
"2011-07-06";"33";"23";"23";"5,0";"9,0";"0";"7"
"2011-06-29";"32";"23";"24";"5,0";"9,0";"0";"7"
"2011-06-21";"32";"23";"25";"4,0";"9,0";"0";"7"
"2011-06-15";"31";"23";"26";"4,0";"9,0";"0";"7"
"2011-06-08";"30";"22";"27";"5,0";"8,0";"0";"8"
"2011-05-31";"30";"24";"26";"4,0";"8,0";"0";"8"
"2011-05-25";"32";"21";"26";"5,0";"9,0";"0";"7"
"2011-05-18";"32";"22";"26";"3,0";"9,0";"0";"8"
"2011-05-11";"31";"22";"26";"4,0";"9,0";"0";"8"
"2011-05-04";"31";"21";"28";"4,0";"8,0";"0";"8"
"2011-04-27";"31";"22";"27";"4,0";"9,0";"0";"7"
"2011-04-19";"31";"23";"28";"3,0";"8,0";"0";"7"
"2011-04-13";"30";"24";"27";"4,0";"8,0";"0";"7"
"2011-04-06";"30";"23";"28";"3,0";"9,0";"0";"7"
"2011-03-30";"33";"25";"21";"5,0";"8,0";"0";"8"
"2011-03-23";"33";"25";"20";"5,0";"9,0";"0";"8"
"2011-03-16";"36";"26";"18";"5,0";"9,0";"0";"6"
"2011-03-16";"36";"26";"15";"6,0";"10,0";"0";"7"
"2011-03-09";"36";"26";"16";"5,0";"10,0";"0";"7"
"2011-03-02";"34";"27";"16";"5,0";"10,0";"0";"8"
"2011-02-23";"36";"23";"18";"5,0";"10,0";"0";"8"
"2011-02-16";"36";"22";"19";"5,0";"11,0";"0";"7"
"2011-02-09";"36";"22";"20";"5,0";"10,0";"0";"7"
"2011-02-02";"36";"22";"21";"5,0";"9,0";"0";"7"
"2011-01-26";"37";"23";"20";"4,0";"9,0";"0";"7"
"2011-01-19";"36";"24";"20";"4,0";"9,0";"0";"7"
"2011-01-12";"35";"25";"21";"3,0";"9,0";"0";"7"
"2011-01-04";"34";"24";"20";"4,0";"11,0";"0";"7"
"2010-12-28";"34";"25";"20";"3,0";"11,0";"0";"7"
"2010-12-21";"35";"24";"19";"3,0";"11,0";"0";"8"
"2010-12-15";"34";"24";"20";"4,0";"11,0";"0";"7"
"2010-12-08";"34";"23";"21";"4,0";"10,0";"0";"8"
"2010-12-01";"34";"22";"22";"5,0";"10,0";"0";"7"
"2010-11-24";"34";"22";"22";"5,0";"10,0";"0";"7"
"2010-11-17";"33";"23";"22";"5,0";"11,0";"0";"6"
"2010-11-10";"32";"23";"23";"5,0";"10,0";"0";"7"
"2010-11-03";"30";"23";"24";"4,0";"11,0";"0";"8"
"2010-10-27";"30";"23";"24";"5,0";"11,0";"0";"7"
"2010-10-20";"31";"23";"24";"4,0";"11,0";"0";"7"
"2010-10-13";"29";"23";"25";"4,0";"12,0";"0";"7"
"2010-10-06";"31";"23";"24";"5,0";"10,0";"0";"7"
"2010-09-29";"30";"25";"23";"5,0";"10,0";"0";"7"
"2010-09-22";"29";"24";"24";"5,0";"10,0";"0";"8"
"2010-09-15";"30";"24";"22";"5,0";"11,0";"0";"8"
"2010-09-08";"31";"25";"21";"5,0";"10,0";"0";"8"
"2010-09-01";"31";"27";"19";"6,0";"9,0";"0";"8"
"2010-08-25";"30";"27";"20";"5,0";"11,0";"0";"7"
"2010-08-18";"30";"27";"20";"4,0";"11,0";"0";"8"
"2010-08-11";"29";"28";"19";"5,0";"11,0";"0";"8"
"2010-08-04";"30";"28";"18";"5,0";"11,0";"0";"8"
"2010-07-28";"29";"28";"19";"5,0";"11,0";"0";"8"
"2010-07-21";"30";"28";"19";"4,0";"11,0";"0";"8"
"2010-07-14";"31";"28";"18";"4,0";"11,0";"0";"8"
"2010-07-07";"31";"27";"18";"4,0";"12,0";"0";"8"
"2010-06-29";"32";"27";"18";"4,0";"11,0";"0";"8"
"2010-06-23";"30";"27";"18";"5,0";"12,0";"0";"8"
"2010-06-16";"31";"26";"18";"6,0";"11,0";"0";"8"
"2010-06-09";"32";"26";"18";"5,0";"12,0";"0";"7"
"2010-06-01";"30";"26";"16";"7,0";"13,0";"0";"8"
"2010-05-26";"32";"26";"16";"7,0";"12,0";"0";"7"
"2010-05-19";"32";"27";"16";"6,0";"11,0";"0";"8"
"2010-05-11";"35";"24";"15";"7,0";"12,0";"0";"7"
"2010-05-05";"34";"25";"16";"8,0";"10,0";"0";"7"
"2010-04-28";"36";"24";"14";"8,0";"11,0";"0";"7"
"2010-04-21";"36";"24";"15";"8,0";"10,0";"0";"7"
"2010-04-14";"36";"23";"15";"8,0";"11,0";"0";"7"
"2010-04-07";"34";"24";"15";"7,0";"12,0";"0";"8"
"2010-03-30";"34";"25";"14";"7,0";"12,0";"0";"8"
"2010-03-24";"32";"25";"15";"8,0";"12,0";"0";"8"
"2010-03-17";"34";"23";"16";"8,0";"11,0";"0";"8"
"2010-03-10";"33";"23";"16";"8,0";"12,0";"0";"8"
"2010-03-03";"35";"22";"16";"9,0";"11,0";"0";"7"
"2010-02-24";"35";"22";"16";"8,0";"12,0";"0";"7"
"2010-02-17";"35";"22";"17";"7,0";"12,0";"0";"7"
"2010-02-10";"34";"22";"17";"8,0";"11,0";"0";"8"
"2010-02-03";"36";"22";"16";"9,0";"11,0";"0";"6"
"2010-01-27";"36";"21";"16";"9,0";"11,0";"0";"7"
"2010-01-20";"35";"21";"15";"11,0";"11,0";"0";"7"
"2010-01-13";"35";"22";"14";"10,0";"11,0";"0";"8"
"2010-01-06";"35";"22";"13";"12,0";"11,0";"0";"7"
"2009-12-28";"35";"22";"12";"12,0";"12,0";"0";"7"
"2009-12-21";"35";"21";"13";"12,0";"11,0";"0";"8"
"2009-12-16";"37";"19";"13";"11,0";"12,0";"0";"8"
"2009-12-09";"36";"20";"13";"12,0";"12,0";"0";"7"
"2009-12-02";"37";"20";"13";"12,0";"11,0";"0";"7"
"2009-11-25";"37";"19";"13";"12,0";"12,0";"0";"7"
"2009-11-18";"36";"20";"12";"13,0";"12,0";"0";"7"
"2009-11-11";"36";"20";"12";"13,0";"12,0";"0";"7"
"2009-11-04";"36";"21";"12";"12,0";"12,0";"0";"7"
"2009-10-28";"35";"20";"12";"15,0";"12,0";"0";"6"
"2009-10-21";"35";"20";"10";"16,0";"13,0";"0";"6"
"2009-10-14";"34";"20";"11";"16,0";"13,0";"0";"6"
"2009-10-07";"35";"22";"10";"14,0";"13,0";"0";"6"
"2009-09-25";"33";"25";"10";"14,0";"12,0";"0";"6"
"2009-09-23";"35";"26";"11";"13,0";"10,0";"0";"5"
"2009-09-16";"37";"24";"11";"12,0";"10,0";"0";"6"
"2009-09-16";"35";"22";"11";"13,0";"13,0";"0";"6"
"2009-09-09";"35";"21";"10";"14,0";"14,0";"0";"6"
"2009-09-02";"36";"22";"12";"14,0";"10,0";"0";"6"
"2009-08-26";"37";"22";"12";"13,0";"10,0";"0";"6"
"2009-08-19";"37";"22";"12";"13,0";"11,0";"0";"5"
"2009-08-12";"38";"21";"12";"13,0";"11,0";"0";"5"
"2009-08-05";"37";"20";"13";"14,0";"11,0";"0";"5"
"2009-07-29";"38";"23";"12";"13,0";"9,0";"0";"5"
"2009-07-22";"36";"23";"12";"14,0";"10,0";"0";"5"
"2009-07-15";"36";"23";"12";"14,0";"10,0";"0";"5"
"2009-07-08";"37";"21";"13";"15,0";"9,0";"0";"5"
"2009-07-01";"36";"21";"12";"15,0";"11,0";"0";"5"
"2009-06-24";"36";"22";"12";"15,0";"10,0";"0";"5"
"2009-06-17";"35";"21";"13";"15,0";"11,0";"0";"5"
"2009-06-09";"36";"24";"11";"14,0";"10,0";"0";"5"
"2009-06-03";"35";"24";"11";"15,0";"10,0";"0";"5"
"2009-05-27";"35";"24";"11";"15,0";"10,0";"0";"5"
"2009-05-19";"36";"24";"11";"14,0";"10,0";"0";"5"
"2009-05-13";"36";"26";"9";"14,0";"10,0";"0";"5"
"2009-05-06";"35";"25";"9";"16,0";"10,0";"0";"5"
"2009-04-29";"36";"25";"9";"15,0";"9,0";"0";"6"
"2009-04-22";"35";"23";"10";"16,0";"11,0";"0";"5"
"2009-04-15";"35";"24";"10";"16,0";"11,0";"0";"4"
"2009-04-07";"36";"24";"10";"16,0";"10,0";"0";"4"
"2009-04-01";"34";"25";"10";"17,0";"10,0";"0";"4"
"2009-03-25";"34";"24";"10";"16,0";"11,0";"0";"5"
"2009-03-18";"33";"24";"10";"17,0";"11,0";"0";"5"
"2009-03-11";"34";"25";"9";"17,0";"11,0";"0";"4"
"2009-03-04";"33";"24";"11";"17,0";"11,0";"0";"4"
"2009-02-25";"34";"23";"10";"18,0";"11,0";"0";"4"
"2009-02-18";"34";"22";"10";"18,0";"12,0";"0";"4"
"2009-02-11";"34";"23";"10";"18,0";"11,0";"0";"4"
"2009-02-04";"34";"23";"11";"16,0";"11,0";"0";"5"
"2009-01-28";"35";"22";"10";"16,0";"12,0";"0";"5"
"2009-01-21";"36";"24";"9";"14,0";"11,0";"0";"6"
"2009-01-14";"36";"25";"9";"13,0";"11,0";"0";"6"
"2009-01-07";"37";"23";"10";"13,0";"11,0";"0";"6"
